pr;DB;Interpreter;Logging;Thread;Data Structure;DevOps;i18n;Logic;Microservices;ML;Test;Search;IO;UI;Parser;Security;Cloud;Big Data;App;GIS;Util;NLP;APM;Network;Title;Body;prIssue;issue;issueTitle;issueBody;issueComments;issueTitleLink;issueBodyLink;issueCommentsLink;isPR;isTrain;commitMessage;Comments
3842;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-02;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add j2cl specializers for doubles.min/max  floats.min/max  ints.min/max  and shorts.min/max.  79c378445bb29e204853b80645e6fb0f949c289c;;0;update release notes;;sorry mixed with other commits  ||;;;;0;1;;
3842;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-02;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add j2cl specializers for doubles.min/max  floats.min/max  ints.min/max  and shorts.min/max.  79c378445bb29e204853b80645e6fb0f949c289c;;0;1x: improve executorscheduler worker unsubscription;i noticed that when a worker built from `schedulersfrom(executorsnewthread(1))` is unsubscribed the use of a `compositesubscription` to track task subscriptions means that the tasks may be unsubscribed in any old order (`compositesubscription` holds its subscriptions in a `hashset`)  this means that if the worker is given task a and task b then the race can prevent a from running but allow b to run! ive included a unit test in this pr that demos it fails every time on my machine on the first loopthis  pr is really for discussion about the problem and possible fixesi have included a possible fix which is to track overall subscription using a volatile boolean and check that boolean before running any task if this was considered the way to go some further simplification would take place in the operator (might not need to check individual task subscriptions)i havent checked other schedulers for this sort of problem yet;do you have a real case that the order does matter? i think this affects all compositesubscription usages || i see this as an eager cancellation matter than a race there is no need for the flag but just check tasksisunsubscribed() before and run some cleanup:``` javado {    if (tasksisunsubscribed()) {        queueclear()        return    }    scheduledaction sa  queuepoll()    if (tasksisunsubscribed()) {        queueclear()        return    }    if (!saisunsubscribed()) {        sarun()    }} while (wipdecrementandget() ! 0)``` || @zsxwing im confusing the issue talking about `compositesubscription` its really about subscription management in `executorscheduler` i dont have a problem with `compositesubscription` in general@akarnokd thanks that looks good ill amend the pr  its interesting you dont classify it as a bug but i guess we havent documented our expectations of `scheduler`s in this area do you think `schedulerunsubscribe()` should offer stronger guarantees similar to the guarantee offered  executorserviceshutdownnow()`?> attempts to stop all actively executing tasks halts the> processing of waiting tasks and returns a list of the tasks> that were awaiting executionthe relevant bit i suppose is _halts the processing of waiting tasks_ || @davidmoten  gotcha `eventloopworker` has the same issue you can try `schedulerscomputation()` or `schedulersio()` to reproduce it in your test || @zsxwing `computation()` and `io()` both fail too thanks  || @akarnokd dont you think that second check of `tasksisunsubscribed()` in your snippet is overkill? can i remove?im also wondering if `unsubscribe()` can look like this:``` java    @override    public void unsubscribe() {        queueclear()        tasksunsubscribe()    }``` and then `run()` would be: ``` java        @override        public void run() {            do {                if (tasksisunsubscribed()) {                    return                }                scheduledaction sa  queuepoll()                if (sa  null) {                    return                }                if (!saisunsubscribed()) {                    sarun()                }            } while (wipdecrementandget() ! 0)        }``` || no need for stronger guaranteesthat `unsubscribe` you are suggesting delays the `tasksunsubscribe()` and the queue could still be in use swap the two lines in addition youd still need a clear in the drain loop because it could be still scheduled with a non-empty queue || thanks @akarnokd  in terms of guarantees i was going to suggest that the javadoc of `scheduler` at the class level be supplemented with a statement similar to that of `executorserviceshutdownnow()` once all schedulers had been enhanced like this pr || updated pr squashed commits ||   @davidmoten mind thinking about how to fix `eventloopworker`? :) || @zsxwing sure ill have a look at `eventloopworker`i think there is an outstanding race with this pr:``` javaif (!saisunsubscribed()) {    sarun()}```might have to be:``` javaif (!tasksisunsubscribed()) {    sarun()}```ill have a look a bit later today and ill submit another pr if needed || `if (!saisunsubscribed()) {` is necessary  `sa` may be unsubscribed by the user || yep i just noticed that myself ta || @zsxwing i think it should look like this:``` java        @override        public void run() {            do {                if (tasksisunsubscribed()) {                    queueclear()                    return                }                scheduledaction sa  queuepoll()                if (sa  null) {                    return                }                if (!saisunsubscribed()) {                    if (!tasksisunsubscribed()) {                        sarun()                    } else {                        queueclear()                        return                    }                }            } while (wipdecrementandget() ! 0)        }``` ||;;;;1;1;fix undesired execution in executorscheduler worker when unsubscribed;
3846;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-03;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> change return type of servicemanager.servicesbystate() to immutablesetmultimap.  but also generate a bridge method with the old signature for binary compatibility.   (which i keep forgetting to mention from commits)    relnotes= util.concurrent : changed the return type of  servicemanager.servicesbystate()  to  immutablesetmultimap  (but also retained a method with the old signature for binary compatibility).  c467744698d85d56349fbc773cb75fae747a9a4c;;0;moe sync 2020-04-03;this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> change return type of servicemanagerservicesbystate() to immutablesetmultimapbut also generate a bridge method with the old signature for binary compatibility (which i keep forgetting to mention from commits)relnotes`utilconcurrent`: changed the return type of `servicemanagerservicesbystate()` to `immutablesetmultimap` (but also retained a method with the old signature for binary compatibility)c467744698d85d56349fbc773cb75fae747a9a4c;;;;;1;1;change return type of servicemanagerservicesbystate() to immutablesetmultimapbut also generate a bridge method with the old signature for binary compatibility (which i keep forgetting to mention from commits)relnotes`utilconcurrent`: changed the return type of `servicemanagerservicesbystate()` to `immutablesetmultimap` (but also retained a method with the old signature for binary compatibility)-------------created by moe: https://githubcom/google/moemoe_migrated_revid304613375;
3846;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-03;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> change return type of servicemanager.servicesbystate() to immutablesetmultimap.  but also generate a bridge method with the old signature for binary compatibility.   (which i keep forgetting to mention from commits)    relnotes= util.concurrent : changed the return type of  servicemanager.servicesbystate()  to  immutablesetmultimap  (but also retained a method with the old signature for binary compatibility).  c467744698d85d56349fbc773cb75fae747a9a4c;;0;requested texture dimensions require dimensions that exceed maximum texture size;<!-- note: please use the github issue tracker only for bugreports feature requests  questions and general feedback is now handled at  thanks! --> -  i have tested the latest master version from  and the problem persistsjabref 42-dev--snapshot--2018-03-13--master--90c7afa1clinux 440-116-generic amd64 java 180_161steps to reproduce:this exception happens apparently at random last time it happened when i deleted some entries before that it happened when i tried to edit an entry it happens quite often but i still did not find a specific set of actions that reproduces it<!-- if applicable excerpt of the bibliography file screenshot and excerpt of log (available in the error console) --><details>javalangruntimeexception: requested texture dimensions (1107x2147483647) require dimensions (1107x0) that exceed maximum texture size (16384)	at comsunprismes2es2rttexturecreate(es2rttexturejava:220)	at comsunprismes2es2resourcefactorycreaterttexture(es2resourcefactoryjava:157)	at comsunjavafxtkquantumuploadingpainterrun(uploadingpainterjava:117)	at javautilconcurrentexecutors$runnableadaptercall(executorsjava:511)	at javautilconcurrentfuturetaskrunandreset(futuretaskjava:308)	at comsunjavafxtkrenderjobrun(renderjobjava:58)	at javautilconcurrentthreadpoolexecutorrunworker(threadpoolexecutorjava:1149)	at javautilconcurrentthreadpoolexecutor$workerrun(threadpoolexecutorjava:624)	at comsunjavafxtkquantumquantumrenderer$pipelinerunnablerun(quantumrendererjava:125)	at javalangthreadrun(threadjava:748)</details>;"as i never encoutered that exception and reading around it seems like it is caused by some control which is not seized propertly do you use a high dpi or a monitor with a high resolution? || here is the window showing my display settings i have ubuntu 1604 if that matters![screenshot from 2018-03-14 11-58-44]( || do you experience any wrong behavior from jabref? or is it just that the exception is logged but everything working ""fine"" for you? || sometimes this exception does no harm but sometimes jabref hangs (freezes) and when i look at the console i see this exceptionmaybe the two are unrelated - i did not find out yet || this is probably one of our javafx/swing issues could you please check the build from  thanks! note this version is in a very early beta stage and might not work as expected see #3621 for further details || i encountered the same (or similar?) exception  and when it happens i can not edit an item (see image) after reboot it works again <details>```javalangruntimeexception: requested texture dimensions (1408x2147483647) require dimensions (1408x0) that exceed maximum texture size (16384)        at comsunprismes2es2rttexturecreate(es2rttexturejava:220)        at comsunprismes2es2resourcefactorycreaterttexture(es2resourcefactoryjava:157)        at comsunjavafxtkquantumuploadingpainterrun(uploadingpainterjava:117)        at javautilconcurrentexecutors$runnableadaptercall(executorsjava:511)        at javautilconcurrentfuturetaskrunandreset(futuretaskjava:308)        at comsunjavafxtkrenderjobrun(renderjobjava:58)        at javautilconcurrentthreadpoolexecutorrunworker(threadpoolexecutorjava:1149)        at javautilconcurrentthreadpoolexecutor$workerrun(threadpoolexecutorjava:624)        at comsunjavafxtkquantumquantumrenderer$pipelinerunnablerun(quantumrendererjava:125)        at javalangthreadrun(threadjava:748)```</details>here some information about the versionjabref 41 / linux 3100-693211el7x86_64 amd64 / java 180_161 / centos with kde![jabref-error]( || could you please test this with the latest master version? buildsjabreforg we replaced the control for the source editor as it was causing freezing issues and other weird problems  || with jabref--master--latestjar i still get a runtimeexception but with a different required dimension the gui problem however (red rectangle in my previous post) did not happened again the jabref-42-dev--snapshot--2018-03-30--master--3d0853325jar also created the exception i didnt find a pattern to reproduce it every time <details>```javalangruntimeexception: requested texture dimensions (1908x2147483647) require dimensions (1908x0) that exceed maximum texture size (16384)        at comsunprismes2es2rttexturecreate(es2rttexturejava:220)        at comsunprismes2es2resourcefactorycreaterttexture(es2resourcefactoryjava:157)        at comsunjavafxtkquantumuploadingpainterrun(uploadingpainterjava:117)        at javautilconcurrentexecutors$runnableadaptercall(executorsjava:511)        at javautilconcurrentfuturetaskrunandreset(futuretaskjava:308)        at comsunjavafxtkrenderjobrun(renderjobjava:58)        at javautilconcurrentthreadpoolexecutorrunworker(threadpoolexecutorjava:1149)        at javautilconcurrentthreadpoolexecutor$workerrun(threadpoolexecutorjava:624)        at comsunjavafxtkquantumquantumrenderer$pipelinerunnablerun(quantumrendererjava:125)        at javalangthreadrun(threadjava:748)```</details> || could you please test if the current development version still causes the issues? || hi with jabref--master--latestjar i do not get any exceptions after a short test the gui problem also does not show up and it feels more responsive note: since the last test i change my setup from centos/kde to fedora28/kde  || thanks for your feedback! we are currently in the process of converting all dialogs to javafx which is more modern and better interacts with the os  || ";;;;0;1;;
3846;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-03;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> change return type of servicemanager.servicesbystate() to immutablesetmultimap.  but also generate a bridge method with the old signature for binary compatibility.   (which i keep forgetting to mention from commits)    relnotes= util.concurrent : changed the return type of  servicemanager.servicesbystate()  to  immutablesetmultimap  (but also retained a method with the old signature for binary compatibility).  c467744698d85d56349fbc773cb75fae747a9a4c;;0;add local file connector;;"is this only used to analyze prestos "" || superseded by #5078  || ";;;;0;1;;
3846;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-03;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> change return type of servicemanager.servicesbystate() to immutablesetmultimap.  but also generate a bridge method with the old signature for binary compatibility.   (which i keep forgetting to mention from commits)    relnotes= util.concurrent : changed the return type of  servicemanager.servicesbystate()  to  immutablesetmultimap  (but also retained a method with the old signature for binary compatibility).  c467744698d85d56349fbc773cb75fae747a9a4c;;0;1x: release 113 changesmd update;update to the changesmd file(without the flatmap and replay perf enhancements);:+1: for release with this content ||  ;;;;1;1;1x: release 113 changesmd update;
3852;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-09;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> merge standardsimpledirectedsortednetworktest into standardmutabledirectednetworktest.  1f1a0a2fd37345ee966049e54091cb2f66f4c1c3  -------  <p> move tests from multinetwork-test classes to base classes in preparation for merging the multinetwork-classes with the mutable classes.  8563c8706b499acd7f1e16c6cf42904f032aa5d1  -------  <p> merge standarddirectedmultinetworktest into standardmutabledirectednetworktest.  d50fcf89b5148f12e4d0713e3deab0a75ac47c1a  -------  <p> merge standardundirectedmultinetworktest into standardmutableundirectednetworktest  bbce918101323bbaf2e8f063a1ceca4769d74996  -------  <p> add standardimmutabledirectednetworktest.  879cec90e07092bf63d748dbac028f2d2b28a9bc  -------  <p> fix unnecessary method access level escalation.  fixes   8ae733081feff0801bb1fb71e5bd39f713e19595;;0;moe sync 2020-04-09;this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> merge standardsimpledirectedsortednetworktest into standardmutabledirectednetworktest1f1a0a2fd37345ee966049e54091cb2f66f4c1c3-------<p> move tests from multinetwork-test classes to base classes in preparation for merging the multinetwork-classes with the mutable classes8563c8706b499acd7f1e16c6cf42904f032aa5d1-------<p> merge standarddirectedmultinetworktest into standardmutabledirectednetworktestd50fcf89b5148f12e4d0713e3deab0a75ac47c1a-------<p> merge standardundirectedmultinetworktest into standardmutableundirectednetworktestbbce918101323bbaf2e8f063a1ceca4769d74996-------<p> add standardimmutabledirectednetworktest879cec90e07092bf63d748dbac028f2d2b28a9bc-------<p> fix unnecessary method access level escalationfixes https://githubcom/google/guava/pull/38438ae733081feff0801bb1fb71e5bd39f713e19595;;;;;1;1;fix unnecessary method access level escalationfixes  by moe: https://githubcom/google/moemoe_migrated_revid305559100;
3852;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-09;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> merge standardsimpledirectedsortednetworktest into standardmutabledirectednetworktest.  1f1a0a2fd37345ee966049e54091cb2f66f4c1c3  -------  <p> move tests from multinetwork-test classes to base classes in preparation for merging the multinetwork-classes with the mutable classes.  8563c8706b499acd7f1e16c6cf42904f032aa5d1  -------  <p> merge standarddirectedmultinetworktest into standardmutabledirectednetworktest.  d50fcf89b5148f12e4d0713e3deab0a75ac47c1a  -------  <p> merge standardundirectedmultinetworktest into standardmutableundirectednetworktest  bbce918101323bbaf2e8f063a1ceca4769d74996  -------  <p> add standardimmutabledirectednetworktest.  879cec90e07092bf63d748dbac028f2d2b28a9bc  -------  <p> fix unnecessary method access level escalation.  fixes   8ae733081feff0801bb1fb71e5bd39f713e19595;;0;science direct api broken;```sciencedirect api request failedcommashapeunirest javalangruntimeexception: javalangruntimeexception: orgjsonjsonexception: a jsonarray text must start with [ at 1 [character 2 line 1]	at commashapeunirest at commashapeunirestrequestbaserequestasjson(baserequestjava:68)	at orgjabreflogicimporterfetchersciencedirectgeturlbydoi(sciencedirectjava:87)	at orgjabreflogicimporterfetchersciencedirectfindfulltext(sciencedirectjava:47)	at orgjabreflogicimporterfulltextfetchersfindfulltextpdf(fulltextfetchersjava:50)	at orgjabrefguifieldeditorslinkedfileseditorviewmodellambda$fetchfulltext$5(linkedfileseditorviewmodeljava:181)	at orgjabrefguiutilbackgroundtask$1call(backgroundtaskjava:39)	at orgjabrefguiutildefaulttaskexecutor$1call(defaulttaskexecutorjava:98)	at javafxconcurrenttask$taskcallablecall(taskjava:1423)	at javautilconcurrentfuturetaskrun(unknown source)	at javautilconcurrentexecutors$runnableadaptercall(unknown source)	at javautilconcurrentfuturetaskrun(unknown source)	at javautilconcurrentthreadpoolexecutorrunworker(unknown source)	at javautilconcurrentthreadpoolexecutor$workerrun(unknown source)	at javalangthreadrun(unknown source)caused by: javalangruntimeexception: javalangruntimeexception: orgjsonjsonexception: a jsonarray text must start with [ at 1 [character 2 line 1]	at commashapeunirest at commashapeunirest  14 morecaused by: javalangruntimeexception: orgjsonjsonexception: a jsonarray text must start with [ at 1 [character 2 line 1]	at commashapeunirest at commashapeunirest  15 morecaused by: orgjsonjsonexception: a jsonarray text must start with [ at 1 [character 2 line 1]	at orgjsonjsontokenersyntaxerror(jsontokenerjava:433)	at orgjsonjsonarray<init>(jsonarrayjava:106)	at orgjsonjsonarray<init>(jsonarrayjava:145)	at commashapeunirest  16 more```full text download seems to be really slow too now;is this  with your pr?  || not sure i think this has another cause || i tested a few downloads and the log did not appear tests are also green again so closing this for now ||;;;;0;1;;
3852;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-09;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> merge standardsimpledirectedsortednetworktest into standardmutabledirectednetworktest.  1f1a0a2fd37345ee966049e54091cb2f66f4c1c3  -------  <p> move tests from multinetwork-test classes to base classes in preparation for merging the multinetwork-classes with the mutable classes.  8563c8706b499acd7f1e16c6cf42904f032aa5d1  -------  <p> merge standarddirectedmultinetworktest into standardmutabledirectednetworktest.  d50fcf89b5148f12e4d0713e3deab0a75ac47c1a  -------  <p> merge standardundirectedmultinetworktest into standardmutableundirectednetworktest  bbce918101323bbaf2e8f063a1ceca4769d74996  -------  <p> add standardimmutabledirectednetworktest.  879cec90e07092bf63d748dbac028f2d2b28a9bc  -------  <p> fix unnecessary method access level escalation.  fixes   8ae733081feff0801bb1fb71e5bd39f713e19595;;0;update release notes for 0124;;;;;;0;1;;
3852;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-09;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> merge standardsimpledirectedsortednetworktest into standardmutabledirectednetworktest.  1f1a0a2fd37345ee966049e54091cb2f66f4c1c3  -------  <p> move tests from multinetwork-test classes to base classes in preparation for merging the multinetwork-classes with the mutable classes.  8563c8706b499acd7f1e16c6cf42904f032aa5d1  -------  <p> merge standarddirectedmultinetworktest into standardmutabledirectednetworktest.  d50fcf89b5148f12e4d0713e3deab0a75ac47c1a  -------  <p> merge standardundirectedmultinetworktest into standardmutableundirectednetworktest  bbce918101323bbaf2e8f063a1ceca4769d74996  -------  <p> add standardimmutabledirectednetworktest.  879cec90e07092bf63d748dbac028f2d2b28a9bc  -------  <p> fix unnecessary method access level escalation.  fixes   8ae733081feff0801bb1fb71e5bd39f713e19595;;0;completable and action0 interface does not declare throws exception;"by no means an expert in rxjava but i was trying to use the new completable classi noticed that i was forced to add a try catch block```return completablefromaction(new action0() {@override        public void call() {            request request  new requestbuilder()                    url(rootresourcegetlinkwithrelpath(rellinkshome_config)geturi())                    header(""user-agent"" user_agent)                    build()            try {                response response  ok                homeconfig homeconfig  objectmapperreadvalue(responsebody()charstream() homeconfigclass)                buspost(homeconfigresponseeventof(homeconfig))            } catch (ioexception e) {                throw new runtimeexception(e)            }        }```however observable does not and lets the error propogate```return observablefromcallable(new callable<rootresource>() {        @override        public rootresource call() throws exception {            request request  new requestbuilder()                    url(url)                    addheader(""accept"" ""application/json"")                    build()            response response  ok            rootresource rootresource  objectmapperreadvalue(responsebody()charstream() rootresourceclass)            beanfactoryregisterstatefulbean(rootresource)            return rootresource        }```";see `completablefromcallable(callable<?>)` || i did but i dont want to return a value from the call || > returns a completable which when subscribed executes the callable function ignores its normal result and emits onerror or oncompleted only || well i kind of agree here with @qazt482 returning any result from thing that intended to be action is weird one of the reasons why `completable` was added as an alternative for `observable<void>` / `single<void>` is because nobody wants to `return null` || its a convenience trade-off: you dont have to type out try-catch in exchange for a boilerplate `return null` || it just seems weird that completable was introduced so you dont have to return null but you do in some caseswould it be a bad thing to add throws exception to the actionx interfaces? || that would break the binary compatibility i think i could have added an `action0e` that also defines an `exception` but historically there is a resistance against such interfaces || adding and removing exceptions is only source incompatible not binary itmay result in some annoyed users who are using actions and you may have toadd a lot of try/catches where there wasnt before in this code baseon wed apr 13 2016 4:26 am david karnok notifications@githubcom wrote:> that would break the binary compatibility i think i could have added an> action0e that also defines an exception but historically there is a> resistance against such interfaces> > —> you are receiving this because you are subscribed to this thread> reply to this email directly or view it on github>  || if you really want this look at this pr #1305 for a backward compatible way to do it || one approach could be to introduce a new set of interfaces for actions that throws as well as for functions to prevent that users will have to add unnecessary broad `try{}catch(exception e){}`  you could use generics in throws declarations:```    public interface throwingaction0<e extends exception> extends action {        void call() throws e    }    public interface throwingfunc0<r e extends exception> extends function {        r call() throws e    }``` || even if new interfaces were added you cant change the method arguments but overloading can cause ambiguities thus you need name the operators differently then you need to duplicate and adapt operator code change the operators to use throwingaction0 wrap action0 into throwingaction0 || im closing this issue due to inactivity if you have further input on the issue dont hesitate to reopen this issue or post a new one ||;;;;0;1;;
3856;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-10;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> remove  @beta  from  service  and  servicemanager .  this leaves  abstractlisteningexecutorservice  as  @beta .  3806  #3418 relevant to #2966  (i have tweaked jesse s initial pr to leave  abstractexecutionthreadservice.triggershutdown  and  abstractservice.docancelstart  as  @beta   since we aren t sure we like the locking behavior of the former  and we ve realized that  listener.stopping  _might_ be a reasonable substitute for both.)  relnotes= util.concurrent : removed  @beta  from  service  and related classes.  33574d771b099991822ed78a726df0eea4646eea;;0;oadoi broken when queried with wrong doi;refs https://githubcom/impactstory/oadoi/issues/52;;;;;0;1;;
3856;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;moe sync 2020-04-10;this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> remove  @beta  from  service  and  servicemanager .  this leaves  abstractlisteningexecutorservice  as  @beta .  3806  #3418 relevant to #2966  (i have tweaked jesse s initial pr to leave  abstractexecutionthreadservice.triggershutdown  and  abstractservice.docancelstart  as  @beta   since we aren t sure we like the locking behavior of the former  and we ve realized that  listener.stopping  _might_ be a reasonable substitute for both.)  relnotes= util.concurrent : removed  @beta  from  service  and related classes.  33574d771b099991822ed78a726df0eea4646eea;;0;cleanup raptor files in orcstoragepagesink;the `rollback()` method should delete all local files in both the staging and storage directories (the `commit()` method might have failed halfway through moving the files from staging to storage);;;;;0;1;;
