982,preserve bibtex import order,@obraliar  noted that the order of the bibentries in  parserresult.getdatabase().getentries  is not the same as in the bib file. as it turned out  fixing the order required to store the bibentries not as  map<id  bibentry>  but simply as a list. so i removed almost everything which is connected to id s. now they are only used for writing bibentries (to determine the original order) and for the sql export.  -  ? not relevant -   -  ? -  ?,Util,IO
988,when clicking on a tab  the first field now has the focus,-  ? -   -  ? -  ?  this is referes to #623  i just had to add the activatevisible() method to the changelistener to ensure the focus is set.,Test,IO,Util
999,db properties layout and save order config changed,-  ? -   -  ?  957  and #958   fix height of the dialog and add spacing between ok/cancel button and  border changed jcomboxbox to editable and removed the unnecessary textfields added jcombobox for selecting the fields to apply the selected formatter to changed position of delete button removed indexoutofbound exception when no item is selected  edit// i just see this pr is #999  ),Util,IO,Test
1010,added initial tests for exportformat,really trivial and early test  but could maybe avoid bugs like #1001 to happen (and form a foundation to extend on).,IO,Util
1012,do not suppress instrumentation exceptions,rather propagate them to mock maker that attempts instrumentation. addresses #1005.,IO
1040,cleanups,fixed a number of issues  including: - removed unused imports - moved a class - provided get-methods for some fields in jabrefframe,i18n,IO,Util
1047,refactoring of oo connection,i m restructuring the oo connection with the following goals: -  split the files between gui and logic -  change the style selection dialog so that it is easier to support many internal styles as well as adding/removing external styles  long term (probably not in this pr) -  improve the mechanism that searches for binaries and .jars  a question: should classes that accesses the oo-specific jars reside in gui or logic (assuming that they do not access gui or swing  so they could reside in logic from a test perspective)?,IO,Util
1048,fix npe on database load in specialfieldsync,will merge this in as soon as the build passes.  -   -   -   (),IO,Util,Test
1049,move rx.joins to rxjava-joins module,migrating rx.joins into a separate contrib module as part of roadmap to 1.0:  this is being done until the rx.joins api has further time to mature as it is likely to change and we can t make breaking changes any further once we hit 1.0.,Util,IO
1051,manual merge #967,manually merge #967,IO,Test,Util
1052,move files,add cleanup procedure which moves linked files to the main file directory as specified in the database properties dialog.   further code cleanups: - add methods for accessing the linked files to typedbibentry - some renamings - introduce getter for fields in parsedfilefield - extract parsedfilefield to own class - some smaller code cleanups to cleanupworker  ##  -   -   -   (),Util,IO
1053,deprecation cleanup,the time has come to delete the deprecated methods/classes.  a few still remain to be done before 1.0 but can t be done until all operators are migrated: -  observable.onsubscribefunc  -  observable.create(onsubscribefunc)  -  safeobservablesubscription  -  safeobserver,IO,Util
1056,fix effectivepredicateextractor range summary bug,occurs when the rangeset has no ranges.,IO,Util
1061,minor cleanups and a bug fix,bugfix in freeciteimporter  some naming cleanups  primarily in globals  and some unused imports.,IO,Util
1062,operatorany,reimplemented  any   aka  isempty  and  exists .  issue #1060,Util,IO
1065,fix handling of hive timestamp in maps/lists,also  add more unit tests for rcfile formats,IO,Util
1066,changed preview font from arial to sans-serif family,questions on that?,IO,Test,Util
1071,unified translations strings,removed: - 10 translations strings where a very similar one was already available - 3 unused keybindnings - 14 names which cannot be translated,IO,Util
1072,doi field improvements,## **major changes of this pr** -  removed unused browse action -  remove double click action for url and doi fields -  add open and fetch from buttons for url and doi -  only activate button if field includes valid doi/url ## **new look**  (https://cloud.ent.com/assets/2141507/14265877/56a065f2-fac4-11e5-9ee2-d1cb0611e1df.png),Test,IO,Util
1073,operatorbuffer,operator buffer  split into 4 variants.  issue #1060.  there are some important behavioral changes compared to the original versions: - when an onerror event appears from anywhere  the currently accumulated chunk(s) are _not_ emitted before the error is propagated. this conforms with rx design guideline 6.6. - the observable returned by the func0 inside the  buffer(func0<observable<b>>)  now is used as long as possible and whenever it fires an event  a new buffer chunk is started. the func0 is called only once per subscriber. the original called it and subscribed to it all the time  causing all-increasing resubscriptions.,IO,Util
1079,improded readability of some bibtex test strings,fixed encoding problem in test when running gradle check follow up from #1014   @tobiasdiez,Util,IO
1080,operatordefaultifempty,operator defaultifempty  issue #1060,IO,Util
1081,operatordefer,operator defer  issue #1060,Util,IO
1083,metadata cleanup,- move file handling from metadata to bibdatabasecontext which resulted in a lot of classes using the database context instead of the metadata - remove globals.prefs.databasefile ##  -   -   -   (),Util,IO
1084,translated more german strings,translated more german strings. maybe some of them can be improved  :smirk:  currently only 2 are missing  because i had not idea on how to translate them. i would need some context for that:      wrong_entry_type_as_proceedings_has_page_numbers= disable_highlight_groups_matching_entries=      @tobiasdiez  mabye you can give some context here for the group-thing: what does it exactly do/mean?  @domwass @matthiasgeiger you may want to look at my translations.,Util,IO
1085,operatordistinctuntilchanged,operator distinctuntilchanged  issue #1060  again  i haven t ported the custom comparator version.,IO,Util
1086,fixed some things related to localization,fixed a number of todos/fixmes.,IO,Util
1087,change default read timeout to 1 second,i m not sure if the values are correct  but this shows how the default config system works,IO,Util
1089,filelist field size now dependent on its content,672. the filelist (within the entryeditor) now automatically resizes its columns dependent on the length of its content.  ![java 2016-04-03 12-13-50-65]( -   -   -   (),Util,IO
1091,1088 : updating documentation of verify feature to correct a s…,updating documentation of verify feature to correct a supposed typo that results in confusing behaviour when cut  pasted  and run verbatim.,IO,Util
1095,operatorgroupbyuntil,operator groupbyuntil  for issue #1060  while rewriting  i ve noticed a common pitfall with the observation of the duration: many other operators react to onnext or oncompleted  but one should only  expire  once. i ll review my recent operators and post a separate pr if any.,Util,IO
1096,inorderimpl constructor signature,replace  list<? extends object>  in the constructor s argument list with a simpler  list<?> .,Util,IO
1097,operatortomultimap,operator  tomultimap   issue #1060,IO,Util
1098,operatortimerandsample,operator timer and sample  because there was a dependency in sample towards the now removed interval  i had to reimplement sample in this pr as well.  note that the new  operatorsamplewithtime  schedules its first sample call before any upstream code is executed. given the testscheduler  a sample with 1sec and a timer with 1sec as well won t sample any value. the reason is that in the internal queue of testscheduler  the sampler s action to take the sample is followed by the action to emit the timer s value.,IO,Util
1099,operatortomap,operator  tomap   issue #1060,Util,IO
1100,run all tests in parallel by default,annotate all tests that use @beforemethod with singlethreaded=true,IO,Util
1103,add benchmarks,this pr adds some basic benchmarks for parsing and writing a bib file. the results are as following for a database consisting of 1000 entries. benchmark                         score     error  units benchmarks.parse                 49736.582 ± 788.879  ops/s benchmarks.write                0.706 ±   0.012  ops/s benchmarks.search                258.838 ±   5.604  ops/s benchmarks.inferbibdatabasemode  1297.622 ±  22.910  ops/s  as one can see the parse operation is by many orders of magnitudes quicker then writing. i had a closer look at the write operation and it turned out that 66% of the time is spent in database.getmode(). some small changes improved the situation by a factor of 10 benchmark                         score      error  units benchmarks.parse                42031.971 ± 8188.833  ops/s benchmarks.write                 8.299 ±    0.304  ops/s benchmarks.search               248.093 ±    7.573  ops/s benchmarks.inferbibdatabasemode  20759.711 ±  397.031  ops/s  i suspect the changes in #1100 improve the situation even more (since there the database mode is cached).  (by the way   gradle jmh  runs the benchmarks. so its pretty simple to use.) -   -   -   (),IO,Util
1107,fix replaysubject s double termination problem.,fix for issue #1105,IO,Test,i18n,Util
1109,update s3 filesystem,this is an updated version of #1044.,IO,Util
1110,removed some variables from guiglobals,removed the unused zoomlevel and moved typenamefont.,IO,Util
1111,operatortimeinterval,operator  timeinterval   issue #1060,Util,IO
1112,operatorthrottlefirst,operator  throttlefirst  and moved tests in  throttlefirsttests  to  operatorthrottlefirsttest .  issue #1060,IO,Util
1117,operator onexceptionresumenextviaobservable,operator onexceptionresumenextviaobservable  issue #1060,Util,IO
1118,some performance improvements,motivated by the nice blog post from @mlep  i tried to further improve the performance.  starting point  benchmark                         score      error  units benchmarks.parse                 30        ± 2.7  ops/s benchmarks.search                230.359 ±   27.399  ops/s benchmarks.write                 53.323 ±    5.528  ops/s  now with this pr benchmark                         score     error  units benchmarks.parse                 46.965 ±   0.608  ops/s benchmarks.search                304.795 ±   5.905  ops/s benchmarks.write                 85.171 ±   1.301  ops/s  for further improvements on should have a closer look at the formatter: - removelatexcommands for search (70% of time is spent there) - fieldcontentparser and latexfieldformatter for write (also >50%)  (also fixed a bug in the parse benchmarkthis is why the numbers are so different than in my previous post) ##  -   -   -   (),IO,Util
1119,made it possible to delay the return of a mock or spy.  (#1117),this is a useful aid in debugging race conditions and other synchronicity problems.,Util,IO
1120,operatorsequenceequal,operator sequenceequal #1060  lightened the operator  but note that notificationlite escaping an operator may cause undesired effects in other operators relying on notificationlite as well.,IO,Util
1121,improve and develop apis required for framework integrators,### problem,Util,IO
1122,made it possible to delay the return of a mock or spy (#1117),a cherry-picked version of #1119 for the 2.x branch.,Util,IO
1128,improve detection on non-mockable types - byte buddy 1.6.14->1.7.0,stronger assertions on class loader origin when choosing what methods are mockable.,Test,IO,Util
1130,operator switch,operator switch  issue #1060,Util,IO
1131,record  started  counter for queries that fail to parse,in the last release we started tracking parsing failures for error categorization  but the change was missing the call to increment the started counter.  as a result  the started and completed counters get permanently out of sync and cause the number of running queries to be reported as 0.  fixes https://github.com/facebook/presto/issues/1130,IO,Util
1133,collapse imports,attempt to reduce merge conflicts as it s always the import statements that are conflicting,IO,Util
1134,categorize user errors,- categorize a bunch of illegal argument exceptions as user errors - categorize division by zero as a user error,IO,Util
1142,removed unused imports and some other minor things,oh  how the codacy issue count will drop,IO,Util
1144,readd formatchars support,alternative to  #1114 to add backwards compatibility for formatchars (and a few other renamed layoutformatters). the idea was to replace the reflection code by an (admittedly big) switch statement. in this way we gain some flexibility about the location and naming of layoutformatter classes.  by the way   according to  all layoutformatters starting with  author  are deprecated and are replaced by  authors  since 2.7. should we just delete them now? -   -   -   (),Util,IO
1150,fix replaysubject terminal state race condition,fixes  with change from @akarnokd,IO,Util,Test
1158,scheduler correctness improvements.,second round on the scheduler correctness issue.  sure it looks more heavy as  scheduledaction  now has its own inner  compositesubscription  and a shared reference to the parent  innersubscription .  i ve tried to benchmark it with  schedulerperformancetests  but that test is flawed: - multiple threads pound on the same long sum value  so naturally additions get lost. - the longobserver gets unsubscribed after the first loop so  from  will not actually call  onnext  but  isunsubscribed  a lot. - does not wait for the computations to finish and basically measures how fast 5m tasks can be added to the newthreadscheduler s innersubscription.  the flawed test gives ~ 11m ops/sec on my machine. if i fix the test and run against the master  5m takes extremely long to finish due to the inherent slowness of add/remove in compositesubscription if large. on my 4 core hyperthread enabled machine  i get 50k-150k ops/second for baseline with a 100k loop.  the proposed changes run with the flawed test gives ~10.8m ops/sec. with the test fixed and with the proposed changes  i get ~1.2m ops/sec.,IO,Util
1160,remove %s in formatter descriptions,in the developer telco  we discussed that we don t want to have  %s  in the descriptions of formatters. this pr removes the last two remaining  %s .,Util,IO
1161,add method getexampleinput() to format class,i added  getexampleinput()  to the formatter class to improve #1050.,i18n,Util,Test,IO
1162,fix for #1155 thenthrow(class),fix for #1155,Util,IO
1163,fix range bug in spi,this is a nasty one.,Util,IO
1175,fixed synchronous connectableobservable.connect problem,connectableobservable.connect returns a subscription and thus cannot be unsubscribed synchronously  similar how take didn t work before the subscriber changes. this pr modifies the  connectableobservable  and its current implementation  operatormulticast  to extract the connection subscription token before it is connected to the source. cancelling this extracted token makes sure the synchronous connection is unsubscribed.  (the rx.net version of the test case seemingly doesn t exhibit the problem. i suspect it is the interplay of  idisposable s.),Util,IO
1183,notificationlite.accept performance improvements,this is a proposal for speeding up the  accept()  method (i.e.  reducing its latency).  benchmark comparison:  direct onnext: 488 mops/s master accept: 378 mops/s this accept: 477 mops/s  (i7 4770k  jdk 1.8u5 x64),IO,Util
1195,small fixes,first commit is some code cleanups. the rest is mostly spelling and localization consistency.,Util,IO
1228,add @checkreturnvalue to stubbing/verification methods,introduce a new annotation  @checkreturnvalue  and add this to methods like  when  and  verify  such that static analysis can verify the value is actually used ( this makes sure developers can get warnings on build-time instead of run-time (with our internal  validatestate ),IO,Util,Test
1229,1091 apply and ensure correct import sort order,see #1091,Test,Util,IO
1231,invocationsprinter string concatination,replace string concatination inside an append call with a chained  append  calls to make the code a tad easier to read  so the reader isn t left wondering why some of the concatinations  with  append s and some with the  +  operator.,Util,IO
1233,deprecate toblockingobservable in favor of toblocking,as per discussion at   this will better match  toparallel  and is shorter to use while still being clear as to what is happening.,Util,Test,IO
1235,lock-free  mpsc-queue based  fast-path serializing observer.,i ve rewritten the  serializedobserver  to improve performance. it is now lock-free  uses a multiple-producer-single-consumer queue based on netty s implementation and employs a fast-path logic for single-threaded write-through.  benchmarked by measuring how fast 500k integers can get through it  if running 1-8 producers at the same time. for a single threaded case  master gives about 18 mops/s  this implementation gives ~36 mops/s (would be ~16 mops/s on the slow path). for producers > 2  master gives ~5.5 mops/s and this gives ~11.5 mops/s. for 2 producers  aka 1 producer - 1 consumer  master gives ~4.5 mops and this gives ~8.5 mops/s.  the two new class   paddedatomicinteger  and  mpscpaddedqueue  will come in handy with other lock-free structures such as schedulers  etc. we may consider adding back the  rx.util  or some other sub-package to store these helper classes: they don t need to be part of the public api but can be left  public  to enable cross-package access internally.  things i learned during the implementation: - it is worth padding the wip counter to fit a cache line so the constant cache thrashing won t affect the parent class  other fields  most likely. - using fieldupdaters saves space but  sun.misc.unsafe  can add 8-10% more throughput. to avoid platform issues  i stayed with the fieldupdaters. - using  getandincrement  and  decrementandget  are intrinsified in java 8 and are compiled to a single x86 instruction  which generally outperforms any cas loop. same is true for the  getandset . - padding out the  tail  in the  mpscpaddedqueue  again helps separate producers trashing on the tail and a consumer reading the head. without it  the throughput would decrease by about ~1.5 mops/s - by adding the fast-path logic  the single-threaded throughput increases by a factor of 2 since it avoids an unnecessary enqueue and dequeue and all associated volatile writes. however  if taking the fast-path fails  it incurs extra cost on the slow path for everyone else because of the +1 failed cas at the start. to fix this case  i ve introduced a flag that enables and disables fast-path. to disable the fast path  the active fast path checks if it was able to change wip to zero. if not  it means there was concurrent access and continues on the emission loop path  but disables the fast-path then on. it is basically a detector for concurrent use. since such concurrent use may be transient  the loop counts how many elements it had to emit  an if it was only 1 or 2  it reenables the fast-path. this limit is the result of trying several values with the benchmark above. - the fast-path logic has its weak spot in 2 producer case compared to a plain mpsc queue running in spsc mode  the latter gives about ~11 mops/s which is better than this implementation s ~8.5 mops/s. in contrast  the single-treaded use for the plain mpsc is only ~16 mops/s. both implementations perform the same if producers > 2. therefore  i decided it is more worth having an implementation that is weak for 2 producers but otherwise is as good or outperforms the alternatives. note that if one knows the number of producers up front  one can create a more specialized implementation  but this is not the case with rxjava operators. this may affect  merge  and co which serialize multiple sources. note however  that if the source speed isn t that high as in the benchmark  this implementation still provide less latency than the alternatives because the fast-path would be most likely open if the source emission is interleaved.,Util,IO
1243,remove subscription wrapper from observable.subscribe,remove subscription wrapper from observable.subscribe  performance increase from 7.7m to 8.8m ops/second  before:      benchmark (size) mode samples mean mean error units r.u.perftransforms.maptransformation 1 thrpt 5 7714453.187 362218.633 ops/s r.u.perftransforms.maptransformation 1 thrpt 5 7527144.767 497816.471 ops/s      after:      benchmark (size) mode samples mean mean error units r.u.perftransforms.maptransformation 1 thrpt 5 8853534.333 183494.242 ops/s r.u.perftransforms.maptransformation 1 thrpt 5 8806958.403 452595.219 ops/s      test can be run  using:      ../gradlew benchmarks  -pjmh=-f 1 -tu s -bm thrpt -wi 5 -i 5 -r 5 -prof gc .*perftransforms.maptransformation*,IO,Util
1244,fixed so the resulting type does not become misc when merging two ent…,apparently  the type of resulting entry was not set correctly,IO,Util
1269,fix the bug that int overflow can bypass the range check,fix the bug mentioned in #1266,IO,Util
1271,operator retry with predicate,operator retry with predicate + 1 overload for issue #1214.  the func1 version is simply named  retry   the func2 version is named  retryif  due to lack of ideas and because to avoid overload resolution issues. i also had to open up the operatorretrytest classes a bit.,Util,IO
1272,strictness configurable per mock / stubbing,792,Test,i18n,IO,Util
1275,add machine learning functions plugin,add functions to train and use machine learning models (classifiers and regressors) in presto. this is currently only a proof of concept  and is not ready for use in production. example usage is as follows:      sql select evaluate_classifier_predictions(label  classify(features  model)) from (     select learn_classifier(label  features) as model     from my_training_data  ) cross join my_validation_data,Util,IO,i18n,Test
1281,replace bibtexentryassert by overwriting bibentry.equals method,as proposed in #625 a proper bibentry.equals is provided in this pr and used for the tests.   this as a few advantages: - detect differences which are not visible in the canonical string representation (so far this hit empty fields and different line breaks) - get more meaningful test-failure messages for lists (instead of  expected 2 got 3  the added entry is displayed) - assert.assertequals just works and no custom written assertequals method has to be used  i clicked around a bit  but couldn t find any unexpected side effects due to the overwritten equals method.   if this pr is accepted  then i would inline the bibtexentryassert.assertequals methods. -   -   -   (),Interpreter,Util,IO
1283,reduce subscription object allocation,- significant reduction in object allocations - details on research available at https://github.com/netflix/rxjava/issues/1204,Util,IO,Interpreter
1284,manual merge of lock-free  mpsc-queue based,pulling in the mpsc queue from  leaving out the serializedobserver change until further analysis. getting this data structure in as we likely want to use it in other places.  moved it into rx.internal.util and added a readme so it is very clear this is an internal package and not part of the public api.,Util,IO
1286,rename some operator* classes to onsubscribe* as per #1270,see discussion in issue #1270.   numerous classes in the  rx.operator  package are not implementations of  operator  but are actually implementations of  onsubscribe . the classes have been renamed in this pull request.  excuse me not squashing commits  looked complicated after doing a pull from upstream in the middle.,IO,Util
1287,replaysubject remove replaystate chm and related subjectobserver changes,for issue #1204  this change should help avoid chm garbage (although boxed integers will still fly around). in addition  i moved the notificationlite around to make room for the index. i ve also removed the callback onadd in publishsubject because it was unnecessary.,Util,IO
1290,upgrade to jmh 0.7.3,as per https://github.com/netflix/rxjava/issues/1205,Util,IO,Interpreter
1293,fix and update jmh perf tests,- the tests were wrong and re-using a single subscriber instance which meant they weren t really testing much. - same with the countdownlatch which meant they weren t waiting if async. - added several serializeperf and perftransform tests,IO,Interpreter,Util
1294,rx.operators -> rx.internal.operators,move  rx.operators  to  rx.internal.operators  for clarity that these can change at any time and are not part of the public api.  discussed at https://github.com/netflix/rxjava/issues/1270#issuecomment-44668606,Util,IO,i18n,Test
1295,change  void accept  to  boolean accept,as per a change @akarnokd did elsewhere with  accept2  method.,Util,IO
1296,improve bibtexentryassert,this is a follow up of  #1281 with removing obsolete bibtexentry.assertequals methods,Util,IO
1307,update public api of invocationfactory needed for android static mocking,1306,Util,Test,IO
1309,minor updates to bibentry,- <s>rename citekey to bibtexkey to be consistent with wording of jabref users</s> - reorder methods in bibentry to follow id  cite key  type  everything else - add some javadoc - remove obsolete setting of  changed=true,IO,Util,Interpreter
1311,tiny integration test change,it s a tiny change.  i ve been following this project for a while as a hobby  also want to contribute to it.   currently i am going through test cases to learn. found some tiny problems as we are testing  concat   we should care not only the total number of elements  but also the sequences.  creating this request mainly want to make sure i am writing/commiting code to the correct place.  let me know if there is any problem.  best regards  mingtao,Test,Util,IO
1324,improved stubbing internals and test coverage,some improvements in exception-stubbing code:,Test,IO,Util
1347,allow use of the returned subscription to cancel periodic scheduling,the documentation for scheduleperiodically indicates that the returned subscription can be used to unsubscribe from the periodic action  or to unschedule it if it has not been scheduled yet. that was the case only before the first action took place  and it was then impossible to unsubscribe using the given subscription  although unsubscribing the worker did work.  this 1344.,Util,Test,IO
1357,mergewith  concatwith  ambwith,single-arity instance versions of merge  concat and amb. since we can t use the  merge / concat / amb  names on both static and instance methods  these have the  with  suffix  which actually reads quite well.      java o.mergewith(o2).subscribe(ts)  o.concatwith(o2).subscribe(ts)  o.ambwith(o2).subscribe(ts)       if we feel the need for more arities fine  but i wanted to start simple.  this originated from discussions with @headinthebox and over a year of wanting instance methods for  merge .,Util,IO
1367,fix the bug that  flatmap  swallows onerrornotimplementedexception,fixed #1365 not sure if any other place will swallow  onerrornotimplementedexception  or the fatal errors.,IO
1376,small improvements for page normalizer,see test cases. -   -   -   (),Interpreter,IO,Util
1380,variety of fixes,found while working on backpressure.,Util,IO
1387,1386: adding atmostonce()  rename threadverifiescontinuoslyinteractingmocktest and one todo,hi,Util,Interpreter,IO
1388,fix sorting issue #1357,the logic is fucked but this should fix the issue.  problem was that when sort in original order was selected  the corresponding variable newsortorder would still read the disabled sort order inside the jdialog.,Util,Test,IO
1393,add cache(int capacity) to observable,proposed patch for #1303,Util,IO
1397,add fields for nbibimporter and add testfile,regarding: 1063]( the medlineplain importer doesn t have all fields  that the nbib format has. so i added the fields to the medlineplain format and added a test+ testfile for the nbib format. a list of the elements that should be imported now  can be found [here]( -,Util,IO
1399,update perf tests,matching with work being done for 0.20 to allow comparisons,Util,IO,Interpreter
1400,internal data structures,various data structures to allow performance improvements. i am committing these separately from the code that uses it to keep the pull requests simpler. nothing in rxjava depends on these classes in this commit.,Util,IO
1412,backpressure & 0.20.0-rc1,this is a functioning implementation of backpressure. of the major unbounded queue operators in 0.19  this implements  observeon  and  merge  but not yet  zip .  ### new signatures      java public interface producer {     public void request(int n)  }          java public abstract class subscriber<t> implements observer<t>  subscription {      /**      * optionally called from  observable.onsubscribe .      */     public final void setproducer(producer producer)       /**      * allow implementing classes to capture  decorate or override the  producer  without affecting the  subscriber  logic.      */     protected producer onsetproducer(producer producer)       public final void request(int n)  },IO,Util,Interpreter,Test
1414,merge fixes,a handful of fixes  particularly one that could cause non-deterministic missing data.,IO,Util,Test
1417,proposal: subscriber.onstart,this is a proposal derived from conversations with @headinthebox to use  subscriber.onstart  rather than constructor overloads as the mechanism for allowing  request(n)  to be called to operationally start backpressure (or do anything else at the start of a stream).  the idea is that it is at the start the same as  onerror  or  oncompleted  are terminal events. it will always be called.  usage for subscribing is like this:      java         observable.from(1  2  3  4).take(2).subscribe(new subscriber<integer>() {              @override             public void onstart() {                 request(1)              }              @override             public void oncompleted() {              }              @override             public void onerror(throwable e) {              }              @override             public void onnext(integer t) {                 system.out.println(t)                  request(1)              }          })       or when writing an  operator  via  lift :      java         observable.from(1  2  3  4).lift(new operator<integer  integer>() {              @override             public subscriber<? super integer> call(final subscriber<? super integer> child) {                 return new subscriber<integer>() {                      @override                     public void onstart() {                         request(1)                      }                      @override                     public void oncompleted() {                         child.oncompleted()                      }                      @override                     public void onerror(throwable e) {                         child.onerror(e)                      }                      @override                     public void onnext(integer t) {                         system.out.println(t)                          child.onnext(t)                          request(1)                      }                  }              }          }).subscribe()       both of these examples are requesting 1 item at a time.,IO,Test,Util
1422,concurrency fixes for rxringbuffer & merge,possible fix for #1420  i was unable to exactly reproduce the issue  but was able to create a possibly related one. this fixes it. it also simplifies the logic and code somewhat  at a possible small performance cost for these:      r.o.operatormergeperf.merge1syncstreamofn            1000  thrpt         5    59407.716     2073.945    ops/s r.o.operatormergeperf.merge1syncstreamofn         1000000  thrpt         5       66.557        2.693    ops/s r.o.operatormergeperf.mergensyncstreamsofn           1000  thrpt         5       59.293        5.046    ops/s,Interpreter,Util,IO
1423,changed producer interface to work with long instead of int,changing  int  to  long  in  producer  implementations.,Interpreter,Util,IO,Test
1431,compositeexception fix for android,1405 - revert changes from f4ae92aa - remove duplicated causes in stack trace chain,Test,IO,Util
1443,651: improve parsing of author names containing braces,651. -   -   -   (),Test,Interpreter,IO,Util
1458,add stubbinglookupevent and notifier (a part of #793),this pr adds  stubbinglookupevent  and  stubbinglookupnotifier  as a part of the issue #793.,Util,IO
1489,backpressure fixes and docs,docs for operators that don t support backpressure  particularly all the temporal operators.  fixes for several that needed to request(1) or request(long.max_value).,Util,IO
1493,manual merge of retrywhen/repeatwhen,manual merge and rebase of https://github.com/netflix/rxjava/pull/1470,IO,Util
1494,zipwith,match the naming convention of  mergewith    concatwith    ambwith  etc.,Util,IO
1498,non-deterministic testusersubscriberusingrequestasync,fix non-deterministic failures of backpressuretests.testusersubscriberusingrequestasync  i was able to replicate the occasional failure by putting it in a tight loop. with these changes it no longer fails.,Util,IO,Test
1515,support subject factory with multicast,this is a proposed change to allow using a  subject  factory with  multicast  and for methods such as  publish()  and  replay()  to use the factory so that each time  connectableobservable.connect()  is invoked  a new  subject  is created and used. otherwise  an  observable  sequence can not be reused. #### use case      java         final atomicinteger count = new atomicinteger()          observable<integer> subject1 = observable.just(10)          observable<integer> subject2 = observable.just(20)          observable<integer> combined = observable.combinelatest(subject1  subject2  (fst  snd) -> {             int i = count.incrementandget()              system.out.println((fst + i) +   +   + (snd + i))              return fst + snd          }).publish().refcount()           combined.subscribe(                 system.out::println                  t -> t.printstacktrace()                  () -> system.out.println( completed ))           combined.subscribe(                 system.out::println                  t -> t.printstacktrace()                  () -> system.out.println( completed ))       output without these changes:      11 + 21 30 completed completed      output with changes:      11 + 21 30 completed 12 + 22 30 completed     #### test case      java     @test     public void testconnectdisconnectconnectandsubjectstate() {         observable<integer> o1 = observable.just(10)          observable<integer> o2 = observable.just(20)          observable<integer> combined = observable.combinelatest(o1  o2  new func2<integer  integer  integer>() {              @override             public integer call(integer t1  integer t2) {                 return t1 + t2              }          }).publish().refcount()           testsubscriber<integer> ts1 = new testsubscriber<integer>()          testsubscriber<integer> ts2 = new testsubscriber<integer>()           combined.subscribe(ts1)          combined.subscribe(ts2)           ts1.assertterminalevent()          ts1.assertnoerrors()          ts1.assertreceivedonnext(arrays.aslist(30))           ts2.assertterminalevent()          ts2.assertnoerrors()          ts2.assertreceivedonnext(arrays.aslist(30))      },Util,IO
1518,fix typos in javadoc comments.,recieve  ->  receive,Util,IO
1558,mergemap generics,fixes issue #1550,Util,IO
1559,more consistent hooks for scheduler plugins.  this is a rework of #1514.,- deprecated rxjavadefaultschedulers and rxjavadefaultschedulersdefault (i think these names are confusing) - added rxjavaschedulershook - ability to override entire schedulers from scratch - ability to decorate action0 before submission to scheduler  the main change from #1514 is the decoration of action0 instead of runnable.  action0 is an improvement as all schedulers must handle these  whereas not all schedulers handle runnables.,i18n,Util,IO
1560,flatmap overloads,- migrate mappair to use actual merge instead of reimplementing it - deprecate mergemap  done during api review with @headinthebox,Util,IO
1561,some codacy issues removed and some more use of getfieldoptional,minor cleanups,IO,Util
1567,fix 1530: integrity checker should ignore unescaped hashes in url field,addresses #1530  -   -,IO,Util
1568,compose/transformer,see  for discussion that led to this.  this does not have co/contra-variance which needs to be figured out.,IO,Util
1569,removed support for optinally following crossrefs since it wasn t used,initialized to true and set to true,Util,Test,IO
1576,fixed undo when update time stamp on edit is enabled,fixed a bug where the field change compound was not ended  leading to that field changes could not be undone when  automatically update time stamp on edit  was enabled. -,IO,i18n,Util,Test
1581,fixed #1264,i finally got around to understand the reasons for #1264 (and parts of #1464). it turned out that commands starting with c was handled in a special way and that  {\v{s}}  was for unknown reasons used as  line tabulation set .  as a result  not only does jabref now render  \v{s}  and  \chi  correctly  it also renders combining accents  see screen shot. <img width= 291  alt= capture4  src=  > -   -   (),IO,Util
1582,extend the openconsolefeature,extend the openconsolefeature by offering a selection between default terminal emulator and configurable command execution.  @koppor  s wish (see  was to have a selection between own terminal emulators. this feature extension provides that. - add:   - radio selection to the externaltab   - program execution to jabrefdesktop   - new jabrefpreference entries   - ui outputs   - localization keys  screenshots: ![oc_sc3]( -   -   (),IO
1589,implement 1516,implements #1516. selected fields ( isbn    url    uri    issn    doi ) are displayed in upper case in the entry editor. -,IO,Util
1592,decouple dispose function for using,as per discussion at https://github.com/netflix/rxjava/issues/1466,Util,IO
1593,some globals.prefs injection in logic and model,based on the discussion that globals should not be accessed from logic and model.,Util,IO
1599,fixed #1592,this should 1592. -,IO,Util
1602,make retrywhen the same with the scheduler as the retrywhen without the scheduler,came up in #1580,Util,IO
1610,deprecate multicast without factory,this method is nuanced and generally causes broken behavior if the observable is subscribed to more than once.,Util,IO
1611,fix outofboundsexception when importing multiple entries in medline format,@zellerdev found out a bug when importing more than one entry in the medline format into jabref.  jabref version jabref 3.5 windows 8.1 6.3 amd64  java 1.8.0_25  steps to reproduce: 1. select more than entry from [here]( . 2. select  send to file  and then choose  medline  format. 3. open jabref and select  import into new database . 4.  i get an indexoutofboundexception shown on the console and no entries are imported.  alternatively use the testfiles i added in this pr.  quick fix: add an if clause around the substring method  that causes the exception. -,IO,Util
